"Data";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20"
2025-09-03;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979;360,000016497979
2025-09-04;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385;408,860482917385
2025-09-05;426,259792319468;423,02568562835;416,841028570432;421,209366999783;421,627628141274;422,514142678674;425,992473036632;433,912912306049;425,748219110751;419,602152860318;419,074916291678;419,459786056101;426,014715354298;419,074916291678;429,746672639548;422,238563619775;423,239893057813;421,439100008469;422,876112951498;424,494633384464
2025-09-06;440,33353700446;442,760530586329;421,845939722724;431,333736347745;437,710601988927;440,258187341961;446,93042754235;455,377442417993;441,986072825747;430,807714453765;430,409154251359;432,34941119638;438,047239264092;430,841389003931;450,931666533215;436,768709171909;434,258139298132;429,335418992398;433,949904716662;446,735026573317
2025-09-07;446,745688865737;456,290138213134;424,512172295243;435,258128422598;448,149382231564;459,688276560436;459,913416889044;465,761553913066;452,187865051861;438,41117135736;438,486172924872;438,705538886834;446,468784725789;436,536899833306;464,090269616269;442,867847310629;439,010412741641;433,92254743978;438,226352385769;461,875419051329
2025-09-08;448,014964011522;467,679189970377;426,509430748457;440,248329629661;453,701437465775;471,931891401615;473,110747529647;469,569560541316;459,414782463762;442,122394142548;446,932857877204;441,101854251276;452,04758703797;443,795200714088;469,259116759792;443,598676947853;451,759730509288;439,404592547506;440,645350091202;471,061821284665
2025-09-09;454,512264460229;484,753498358519;444,274399651256;451,281469778075;455,825003210333;493,410446565279;511,093936220029;469,317054849737;463,998426825592;449,302328560663;474,241119260551;443,981610630098;456,533880401506;465,08544083667;472,632058946237;440,921398842994;476,830762375007;450,604816042464;451,411755337592;477,022171625146
2025-09-10;463,948801285028;498,777451103781;471,105492353336;459,931107453663;454,547529207679;511,043331873815;534,987118056706;467,975203472003;464,291376031772;455,99708808749;498,188604617386;450,056881406104;463,950351449542;484,256823481381;476,892112474378;435,601907667521;501,178283849457;465,886411467775;458,837995620997;481,656094072626
2025-09-11;466,911638823272;506,218247055571;484,62261057171;463,179637582007;451,041963307775;519,0680431509;546,563651807354;464,069802765499;461,124260056789;458,440155466343;509,387562093242;451,425930076183;471,545995517265;495,051930285903;478,399845746346;428,576779124355;514,321379366047;483,044113241561;461,013617771644;482,741558172165
2025-09-12;466,861799373458;511,585288425587;494,719066299385;461,993143651704;450,348935360659;523,75768998198;552,138522319657;460,254591577604;455,836520995345;462,792585465727;513,958489569508;449,513585812733;473,945259134989;505,04156670459;478,789472462225;420,342652079417;519,098561284209;524,370924487853;459,653047986169;487,054792459389
2025-09-13;466,459969730636;515,265351741219;504,897347172854;458,062143627809;451,292315956876;529,932551931178;555,334315492269;464,684768685059;451,453506451464;463,848662176412;520,402793988183;448,344326868137;479,859810242954;513,463647314515;479,173199872911;411,489943642632;519,383365984487;561,875364316792;455,902602876584;496,297323901621
2025-09-14;466,428065725549;516,365567342031;515,888483088631;452,738016615634;452,342786308544;543,409697079085;556,216283604472;487,047881971807;451,593997303572;463,664910609156;525,311910961616;446,628105649851;485,236883948114;518,553474705777;480,192183814837;402,047744726564;520,551791952147;584,459504666904;450,41193390244;509,586978849883
2025-09-15;477,33024583575;515,946912776759;523,314671814527;448,876452584565;450,85028794793;561,671943530049;556,688489682247;504,62109003599;456,080309856399;462,010436357973;529,845825151555;442,477750347032;485,998357391213;527,781253498399;486,049040282413;393,78583701373;519,801839519925;601,017675551558;444,805231332496;518,406732105424
2025-09-16;488,64061645343;512,407315621757;527,934146784219;462,786427619892;448,036608444353;578,93130110678;559,182291556534;512,605999310829;492,134464887375;463,614193183846;532,894447109435;436,701526068982;483,831906349122;562,83762664523;492,905856885077;395,462853645053;518,434726627179;633,24779242181;445,517566637553;521,168972849065
2025-09-17;499,319323096602;507,79433461797;534,635224260969;471,587212074205;448,68861131874;588,273004089658;562,49519727185;519,273390415659;513,658970696422;464,868527764899;532,566255167518;429,777056621407;481,31557290191;592,344688868671;494,745020905249;397,293660274672;521,547380082348;658,634875574736;454,541474883937;519,580915463996
2025-09-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
