"Data";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20"
2025-09-08;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673;343,000011637673
2025-09-09;365,052001929669;393,968879657134;355,561654162109;361,920820012359;366,231515340699;402,332545059349;419,521890559768;379,283079075257;374,041613041006;359,995702917547;383,855709835642;354,963680192197;366,906341093414;375,064613476204;382,410508961253;352,322510398573;386,350674437684;361,236287829555;362,095889321655;386,545759360458
2025-09-10;372,474434824404;406,291255019395;379,657176770628;368,514561062986;363,325675175453;418,301231987924;441,857596407899;376,488462231947;372,754362505853;364,665910574689;405,698122528127;358,948422777696;372,392325588077;392,092866880037;385,079802398701;345,440334585031;408,633779705677;374,235161853578;367,515909379989;389,618288712258
2025-09-11;374,246290741918;412,763968703035;391,794975325047;370,501399979629;358,690436656222;425,448646795708;452,682656225016;371,598387088703;368,55716286058;365,823615677052;415,853056995414;358,996439811746;378,673909040058;401,713159807628;385,5473492703;337,296228917714;420,728455662265;389,904419187684;368,452178736606;389,705155773919
2025-09-12;373,430535160154;417,542416387002;401,080509393521;368,540326698445;357,104491133966;429,62782954039;457,867973343291;367,060329381178;362,570563625223;369,252505314145;419,852306601107;356,225777603066;380,288344307681;410,983163745983;385,239525669457;328,247948839067;424,965518460364;430,151397382598;366,299771642078;393,289295106756
2025-09-13;372,512390763503;420,882364172552;410,778554291444;364,116037606336;357,40213642569;435,49954659538;460,867418043495;370,873795583259;357,666571404987;369,74092677348;425,944967543555;354,439404097516;385,654806064111;418,999890557825;385,15871712314;318,787233066726;424,957880338703;467,238229818242;362,033599198657;402,035756845706
2025-09-14;372,144369502577;421,811524851719;421,519944650862;358,468654227131;358,028267047652;448,827483903363;461,676639086866;392,772197901525;357,403375374621;369,203443697801;430,68399384267;352,312937334504;390,715414100661;423,895903032577;385,884597902902;308,897408506571;425,965225908979;489,743948694557;356,209158828406;415,051150118201
2025-09-15;382,819336035852;421,328734697971;428,862929906176;354,386999434972;356,292193485591;467,090434642894;462,155294504589;410,172710321549;361,624077988311;367,346488559118;435,167568566698;347,920566002018;391,332722566471;433,056240835797;391,571696076614;300,280933254273;425,159111812698;506,36402089011;350,382802936114;423,781410713092
2025-09-16;394,060278096065;417,797697322042;433,497403960205;368,142561045996;353,349932238711;484,455941361671;464,715750662894;418,14108796553;397,554206049742;368,843569498408;438,248001048541;342,009975787314;389,120386573556;468,2026128753;398,379831568555;301,624700341691;423,805000058573;538,784351660255;350,943097081304;426,556487731758
2025-09-17;404,778076136947;413,237177041785;440,282089926108;376,929223690133;353,949944112153;493,945239929984;468,142114762132;424,871813348347;419,137816285;370,080205505505;438,000440028266;335,024093312352;386,619942269948;497,903772911309;400,251614070346;303,26360566872;426,989135737387;564,405463428267;359,911793926169;425,034959393905
2025-09-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2025-09-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2025-09-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2025-09-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2025-09-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2025-09-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
