"Data";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20"
2025-09-04;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752;365,999921897752
2025-09-05;401,417554605472;398,498332494354;393,025303994429;396,865386266957;397,240977303287;398,037934469816;401,17573312801;408,376161510647;400,954857453186;395,424728770619;394,953060771992;395,297320324369;401,195850399377;394,953060771992;404,579875309589;397,790068279149;398,691236205306;397,07164883716;398,363674759677;399,822493334468
2025-09-06;410,826446248231;413,099634720099;393,801184782917;402,446519399382;408,378895322273;410,757677137273;417,006653058409;424,957293820425;412,370708158008;401,958472381366;401,589364354251;403,389731878108;408,69364317857;401,990238191693;420,76634293064;407,499306882492;405,163066992282;400,597439112593;404,876171420023;416,82636706801
2025-09-07;414,425216793907;423,527541698733;393,511818506947;403,516886018888;415,74887031407;426,781680320243;427,000729976608;432,637470367257;419,606564913919;406,486105548534;406,556568083513;406,768750473454;414,152870576449;404,712775046435;431,011335950116;410,755083035318;407,065269929554;402,242329310883;406,341034083727;428,881646600563
2025-09-08;413,913741805115;432,915710404632;393,370361651496;406,402250439153;419,36633862446;437,048755421526;438,201377085477;434,816922640016;424,90218518562;408,185873895284;412,815620203863;407,209882566861;417,772485422706;409,793713887079;434,492996543249;409,701739143315;417,488648061328;405,571604753539;406,810127738745;436,211779499155
2025-09-09;418,993121934743;448,57906681693;409,147562359368;415,803944174405;420,233058844178;457,095625554128;474,551275152948;433,52539637781;428,228909392897;413,848344246591;438,254999398601;408,673722412026;420,925726216561;429,277007931421;436,743023432852;405,846435003446;440,800877307665;415,119325038401;415,961911951391;441,000195259088
2025-09-10;427,434596692195;461,795124409181;434,631738778812;423,433878584227;418,145552664501;473,95073018844;497,740788408542;431,471101960436;427,743494804084;419,535121333774;461,197819175635;413,701821215297;427,388220845102;447,40991849781;440,229672935569;399,740748599761;464,166791841958;429,273605972998;422,392355217128;444,878650929435
2025-09-11;429,847537397667;468,820721945312;447,524115808421;426,094673264504;414,105855543357;481,611647648978;509,030604895739;427,110512403552;424,098734648327;421,375017083473;471,950165508398;414,44472186737;434,378141278632;457,685481506014;441,266418754468;392,176644800058;476,865243419377;445,755527646087;423,989431133147;445,515387522391
2025-09-12;429,476697754873;473,977387612194;457,301549130987;424,579961348747;413,019820749656;486,131885524245;514,50361215718;422,987054592638;418,512754506346;425,331819028911;476,318714267167;412,155821647272;436,452396859905;467,405324591419;441,373181097935;383,571601876821;481,457592698116;486,692878197384;422,290393805148;449,538522562869
2025-09-13;428,890921867188;477,579161635707;467,342030124568;420,468949654069;413,711868984811;492,254186021652;517,697295164761;427,18986010201;413,932603970483;426,180099668201;482,685490592111;410,745835877098;442,181645262561;475,725705927962;441,602661200489;374,461180332848;481,682261015601;524,1553833249;418,347874098652;458,631597025646
2025-09-14;428,774709436403;478,686733701075;478,321972332312;415,054340102592;414,632924449226;505,778636557979;518,638536410896;449,453912035716;413,952342992212;425,902476212034;487,611665101168;408,901073070956;447,498434677351;480,820430931307;442,562769901451;364,848240514444;482,863787499305;546,843741020268;412,760392907335;471,902043125259
2025-09-15;439,678880548405;478,329294163267;485,817555183152;411,162073001604;413,102846554322;524,178212233059;519,211194002166;467,072966695192;418,40420221334;424,232456514624;492,225760471048;404,707443963833;448,281407427515;490,130295887605;448,43935131764;356,469876355286;482,178695106793;563,566027909125;407,118599946634;480,791020032503
2025-09-16;451,076263339786;474,882236007385;490,551669263602;425,121633220258;410,310222051506;541,626865138;521,841373190975;475,163749475649;454,577456191652;425,880245123036;495,394412518549;398,941801263653;446,181897759108;525,409402622775;455,382930330938;358,069714720521;480,911582213389;596,05808065927;407,848420123243;483,662566048825
2025-09-17;461,897198833607;470,382146854647;497,407584348798;434,033211166237;411,032854180613;551,160900052497;525,316360019812;481,975574429643;476,279784496343;427,224935329159;495,203758994018;392,063853142829;443,764219898338;555,177097097572;457,339648002513;359,900016954717;484,164992460664;621,711945340906;416,962383316813;482,201770704638
2025-09-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2025-09-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
