"Data";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20"
2025-08-21;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772;532,000065549772
2025-08-22;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509;522,840774859509
2025-08-23;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367;514,947986846367
2025-08-24;506,199438069812;506,438840210101;506,369111952139;506,458241751594;507,244101572375;506,818437418243;506,326590621224;506,330453363318;507,499927241156;506,291851444298;506,497087328922;506,180226375219;506,686756146983;506,55546192498;506,497087328922;506,53988290218;506,419452833904;506,330453363318;506,466006334387;506,8316406153
2025-08-25;496,877453928047;499,875603897734;498,268613943536;501,410546658384;501,219427430745;500,338915805605;497,408794409977;497,40443332638;506,079343222481;499,162467196238;501,236317956826;499,052341621023;502,167439769386;504,145281773739;499,927663616789;497,844095374272;498,188282848988;497,909901313992;497,919166483905;498,99742790912
2025-08-26;487,192477000921;496,695980577;491,186579828894;497,596230979735;496,511965593956;497,868581202954;491,399463912403;491,902505661122;507,177570579991;495,128173434972;498,089758892505;499,466665183867;503,430375740826;503,266152922134;493,859983177337;488,888907230433;491,535410622074;491,515426029686;490,32002051047;491,289718428317
2025-08-27;477,145868744725;493,442308458983;483,675840989814;492,235263513137;494,386542316554;495,586973311746;487,137187101849;486,256686503044;507,205861150841;493,546930457164;495,165203295464;499,398492313444;509,948279276028;501,389171654584;488,715636333337;479,570365521246;485,624563514047;484,359424943708;483,811313045074;483,56949004817
2025-08-28;466,880492643463;495,022199229033;480,975345310876;486,986735034016;491,500717347314;494,647201076341;481,509032218547;480,847444228853;509,843262507632;493,476228136575;495,852711452924;496,652985355598;521,481829987757;504,400201557256;484,565027323282;471,770283820004;480,617538344232;478,217214252923;478,529292407518;475,980814380132
2025-08-29;458,200714333547;507,10320076604;480,61579160808;487,134804807464;487,981804362064;498,836427953309;477,351645326946;476,810146397321;524,894964123468;494,248848838845;508,376303704213;493,899953996743;528,522519685343;510,255753342556;481,509798644946;463,425376599591;479,371142436946;472,814506302942;478,697250894319;468,504036948774
2025-08-30;448,919014449889;521,813445699708;477,29733121997;490,157268040761;482,632308569669;499,263602791677;471,896175245891;474,325230939118;535,784489436178;491,719220930614;519,789222543182;489,197552099412;529,799422929618;513,141688510627;476,525059709648;454,389350080909;475,347390347623;466,00847728569;481,651376198718;460,02970337603
2025-08-31;439,04640223708;531,424713051293;471,901603994631;491,493137086205;475,80510838211;496,829198989773;464,926884093021;471,46235324407;541,318767493417;486,645400127417;524,538984629174;485,686364796587;527,131528900966;513,647973487635;469,971102645982;444,811185358977;469,283590204786;458,057040640797;483,951074628722;450,770384862733
2025-09-01;429,245259365564;538,347677955702;464,942112584019;491,443096309044;467,718219116869;493,320890476455;456,832491042002;467,681419632865;544,504524899603;479,796300960429;524,199045674031;484,035982794011;521,884934104533;512,583047971757;462,18832629099;434,937145967177;461,751299188488;449,295975466248;483,912742564775;440,97376978308
2025-09-02;419,56800704929;540,218064448119;457,116979126125;492,087749797778;458,723196614306;488,262720395218;447,912831042874;462,581900428489;544,238790865055;471,677593922563;520,707285835143;482,205555026226;514,818784712671;512,448840410212;453,491800567609;425,187918701547;453,146085363438;439,875798281352;481,826511475188;431,14820852614
2025-09-03;413,852882667628;538,277927368144;448,672005048949;492,640141901268;449,116324980569;488,157866434419;438,740242969391;456,606643491359;542,639948210432;462,688934702372;516,316203991323;479,59948662957;506,771053585806;518,705364435456;444,154419308722;415,561925749283;443,731392938339;430,064074790299;479,946283867887;421,706294796284
2025-09-04;410,575099037812;534,164105474986;445,688455945633;494,421576940776;439,18770857151;505,708141100803;432,954529992775;451,888070755815;540,696948456681;453,690406172963;510,484261240579;477,141199854242;499,627198393613;525,842216839988;434,639407788209;407,240840979438;433,979899232447;420,376375785175;480,687845608052;414,806233975648
2025-09-05;407,596921652595;528,516677060598;447,745629322536;501,391654182367;429,38459451164;533,345074354164;430,017953629471;448,064141746133;539,772177268721;444,974250800942;504,397120921303;477,326398739085;491,660025539519;532,340415190754;425,848918013539;398,938187618067;424,24263835945;410,811133410025;489,100794335824;407,442530335689
