"Data";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20"
2025-08-13;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196
2025-08-14;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231;552,3902194231
2025-08-15;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782;546,205050901782
2025-08-16;545,843118284883;540,930300972693;539,971712021822;539,677003341241;544,020520645971;543,347702827972;544,528645797501;543,25473115884;540,226502321937;548,43642036886;548,193133150193;541,221852104527;540,655628556831;540,82884496703;540,169708161858;542,579751893226;543,581107065912;544,656666319571;546,523906736388;543,146545950559
2025-08-17;554,514489928896;539,499756368434;541,182280246807;537,499918070019;550,812206468013;543,158766612972;559,388290263994;548,022146919084;538,73667444042;556,623375669662;564,058978393066;541,786950497512;540,753741904132;541,906902828664;542,516580997378;545,158328370952;548,161186575205;551,462477090369;554,980781352927;545,425593363757
2025-08-18;568,394996091394;537,239373134337;542,540889047519;532,896641863082;555,472724024975;540,287121083549;574,69975066903;549,209815946407;536,028924052255;559,311193334063;578,410644437265;540,020576319147;537,935937184085;541,488150017981;543,305137017916;544,72670125575;550,324781749675;553,118824544233;562,984539892722;544,93717982099
2025-08-19;579,073206942635;535,383261105812;540,199109585484;526,189779991434;555,102393428177;534,810547734785;581,065927347744;546,720554975291;530,738530577057;557,592546362683;584,338383456812;535,333062544508;532,49585628309;538,051986699022;540,564640950299;540,912590746456;548,49660249358;550,54395454678;565,335163466448;541,207434921389
2025-08-20;583,247517815733;530,750452948777;535,543674552254;518,151013486493;551,322822838342;527,60407174064;581,585167497447;542,146847483029;523,666714359966;553,939619820951;586,139757276568;529,231262438779;525,43521557522;533,088108226196;535,387283912198;534,883252233644;543,876762118512;545,133088316732;563,455515854523;535,643678133938
2025-08-21;582,810202111453;524,127341067543;531,316008605342;509,322866648901;545,220802373013;519,26694719411;578,417287931483;538,169669476;515,514130270427;548,573696771253;584,311746121055;521,698283349636;517,205279025032;528,156662472329;528,389893902715;527,301367946009;537,297820873938;537,892370534268;559,069449054349;528,754572009214
2025-08-22;578,938449898868;516,613702427155;525,536841481914;500,086145929872;538,013527386474;510,184809413601;573,034224569002;532,112566749472;515,829902025952;542,407085892617;581,988863712828;513,016399539419;508,013442376672;521,93460688861;520,339594063824;518,664473101217;529,368126164037;529,905644530361;552,694017356047;522,997576404856
2025-08-23;572,805351684366;511,196611850922;518,580532438254;490,635165148652;531,856758339102;500,647608952736;568,823527523544;524,494147810628;518,508822811899;543,093612530552;586,1187872116;503,794559393553;498,337908526354;517,996158311389;511,68968961293;509,734279333945;521,650808267043;525,820859960013;545,074124260547;524,878235937322
2025-08-24;565,021048739065;508,053267367121;512,515424040696;481,697884468524;529,985263205013;490,666990792122;574,300324470795;515,794967247523;523,691835262576;545,122110104518;598,380941446732;494,61601741325;488,243998478898;514,369542741827;503,181021477449;502,019116648377;513,143489683744;526,742976553978;536,534111997466;530,356800291191
2025-08-25;556,055049261581;506,028054367991;507,038542441367;472,240593033279;535,143682770403;480,306668447101;591,565507626893;506,32171819125;527,942125504797;547,509879745494;604,712144497217;486,717933222813;477,937253895813;511,303219228268;498,087373325644;495,861619993019;503,846299555753;526,296489939497;527,245523234914;535,546956687617
2025-08-26;546,561745334505;510,111806324229;502,977848507927;464,082677444427;541,968064977886;470,355512246433;618,855693451182;496,248965655179;530,382115055648;549,710522005072;611,875317996085;481,611511299194;468,208406961695;514,158023652671;497,757893025917;489,891409540452;494,283462975967;531,837352141145;518,337363599873;538,239539069742
2025-08-27;540,185269955125;515,798798600347;501,628230637479;458,011213955926;547,583855263232;464,474897025729;652,183343305424;485,727327089866;530,054211199979;552,924358372699;616,699236703362;477,497738729099;458,309360152549;514,75545288419;499,410076040925;482,749951286331;484,91607061009;554,87455658698;511,99050003139;537,718613700609
2025-08-28;532,378730040454;516,827270803569;497,642332172219;451,027468574348;550,784861998424;457,816365360512;673,022619763217;475,100244478147;527,07543794579;551,65950998187;617,468245609281;471,922231571799;448,089958870052;511,989962266765;500,412170018029;474,367223823377;475,207485281139;571,075573407289;510,308818351793;534,409071703143
