"Data";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20"
2025-08-01;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627;661,000084961627
2025-08-02;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764;656,241754113764
2025-08-03;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262;648,881802311262
2025-08-04;640,312365050037;640,692226785304;645,165841397552;641,914256881605;641,515200342752;641,242919581018;641,803670035351;640,812248659458;641,134677345161;641,748520108524;644,384334057334;643,546199528214;642,053028485455;642,053028485455;640,986469600425;641,638507278934;640,398842528397;641,69346585429;641,337945654225;640,386472759942
2025-08-05;630,904244220965;632,865301317956;645,252552537656;634,570187146829;633,436923663553;632,645058145249;635,869318874844;636,003392984076;632,053032774158;633,518904151212;639,257409004493;640,555118189646;636,532960027212;636,187798150296;631,90779278572;633,120668135374;631,005138976602;634,386192382312;632,643752246219;633,144115095462
2025-08-06;624,264246753959;627,511970238939;644,838021673793;633,764817171681;637,694446762249;623,35444626718;634,778200670023;641,768254252503;627,175525452405;627,623461853474;634,942245611368;640,419040568225;636,886666294966;629,37496938478;624,312077129445;627,62791760049;624,002165058189;627,910395813883;624,706672693763;640,632291606138
2025-08-07;628,067906091981;624,735876429554;655,885537160378;652,462262502201;663,489963607359;614,141414224998;643,930974736968;650,834021462411;638,497912775856;627,513740534463;634,264925374301;642,027779104879;647,937543502204;634,836340493386;636,092017342428;625,535741837117;633,835074839599;628,845686011631;625,712452215107;668,73699860284
2025-08-08;633,814576992769;626,255416211188;673,00799540707;679,725272612794;710,646249701675;604,963708493913;687,312692847785;690,174171034051;656,134090771428;639,101509813761;648,61937573411;650,608037989265;680,741544939708;643,760726378713;686,744849905314;632,729157291561;664,152034180903;652,114132647843;641,609155201203;698,902855490456
2025-08-09;634,212413229981;629,507659317419;692,026304128601;700,90424355082;746,909487235405;595,094622168547;717,279449365369;721,229610810453;668,550458036405;652,638722685255;667,97016805861;657,813773918166;720,254215944955;649,287497516837;733,638035795336;635,482630441572;681,260703109443;679,35685884251;651,878263773769;721,423020234002
2025-08-10;630,796476057427;630,141316801135;703,679618881759;711,744355343285;773,519292960061;584,823433095377;732,3821742035;735,358527615853;674,761714284926;661,092973568973;677,865335089059;660,264847840358;740,255250476722;649,388675785835;754,253441307367;633,386031423555;687,698537897631;692,962074201989;654,370873000699;732,149820014413
2025-08-11;624,8256059536;627,892015265838;709,806447175255;715,370544939485;793,998791861198;575,349160693064;742,332340482921;741,855328741095;680,688875426634;665,996201346497;681,479611658747;661,077401646607;750,739584421819;651,965282802943;765,972131178079;628,636767621456;697,79014725578;698,979658492868;652,585198634833;734,373725048579
2025-08-12;617,971993726283;623,233296708754;723,68057613608;714,033764609564;805,883013410048;567,865316110155;744,915284524256;744,47598721074;693,45248273016;672,942459306116;680,117835441688;671,297289744491;759,783187909434;653,757714891031;774,944224170395;624,788789280568;707,693228834248;699,431728623375;647,584502456512;733,365835320277
2025-08-13;612,947154130838;616,704949426077;744,954506700606;710,110447333322;811,445574597604;559,580532246596;742,292054934495;742,406957844422;703,995358306593;676,340271781489;682,142786301054;698,960624638931;771,543536978917;650,931806548032;784,602672834865;622,162349978031;710,379132882722;697,860407781727;640,585462316662;731,450013910758
2025-08-14;608,343714164168;609,214147727944;761,994536261943;705,871447414957;810,378578681244;551,884924055141;736,294328896639;736,72980089678;706,613137142702;674,515297976955;680,431236483131;721,211385284859;786,13287633859;645,220147448805;791,16363804451;618,386253300355;709,7278123043;700,277312019383;632,204891270768;726,387747171915
2025-08-15;602,108525187429;605,62115088636;774,488602880776;701,684619014662;804,959407531441;543,445088173724;728,380466245073;728,502485472876;704,331301794988;669,29219901409;675,836976203706;737,164474862667;805,298584701655;641,23319131034;801,875476178814;619,748096012025;705,3923761947;700,46841006792;622,756664487114;719,230051219893
2025-08-16;594,450281728658;604,526810923061;794,859486734392;700,115449269015;797,148660448005;533,983021923523;718,844577234071;718,640139768403;698,640225486864;662,156373400705;669,164106374343;747,825220562743;816,588240223487;638,982726679146;823,892698053271;621,17646338761;698,781465137352;697,688398120814;612,965282457937;710,275480053249
