"Data";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20"
2025-09-11;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464;307,500425972464
2025-09-12;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889;308,696954456889
2025-09-13;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976;324,940225946976
2025-09-14;342,563351068944;341,964489688869;344,09138346405;346,903706730864;346,903706730864;339,463910640021;348,29632427658;356,165914585739;338,317792045073;343,009832962061;337,605381276938;336,509085560442;347,279271034922;340,302825660283;336,632323762395;345,855798559388;348,534460772714;346,716509549255;347,750919056834;338,824960713491
2025-09-15;354,892087529489;354,720899393837;358,681847661653;363,350763997889;367,963577880357;355,699186979932;373,702240361926;380,703472648874;347,152713564924;365,130645763175;343,737383299406;341,810822965448;365,898847117091;356,681589250089;343,283622976984;365,604002881167;369,450166168587;373,475379172934;368,266131943333;346,12470362775
2025-09-16;361,205905610115;360,508466701219;365,442703021573;373,10373400219;385,921116642375;364,351355534048;389,478777973119;392,527976336723;351,600575811957;379,34880539908;344,882239777435;342,78844742978;374,876260784593;365,509674318591;346,140599513841;374,599992163907;381,448069067278;388,52210492874;380,559970696304;348,273280201636
2025-09-17;365,226786099598;361,463416939108;367,696114272208;378,988869694152;394,335128756;367,163465850381;396,348945144477;397,97685860044;355,072939780202;385,344134445542;342,838139847888;340,530891766616;377,847384919211;368,125164065226;345,211351296411;377,343128443572;387,908306757565;395,594750703775;385,844906809838;347,4062328665
2025-09-18;367,225411111404;365,867406420392;383,061253758537;380,901613818235;399,308054653797;365,961657203305;404,518085566038;405,287924975877;354,463126911868;397,629958597311;341,778573461991;336,506987185799;379,903209877616;370,901253889294;347,824556727273;375,975969105376;389,016318126749;399,377311717313;391,452715267985;345,648044091801
2025-09-19;370,420168532828;371,066172297135;396,437363918126;380,464948485925;399,711564980552;365,38253260774;424,167859646578;423,85633689908;353,055353530685;411,317818701723;341,097286574122;332,093819850574;381,711973694735;371,571630202921;351,608981905485;374,436985463276;400,50235931157;401,876452561434;396,701966137751;347,502147914762
2025-09-20;379,143031907533;372,99949711531;405,798923220123;386,930311310469;397,273711044874;366,790270669798;433,17151396004;439,628579189258;356,893099900008;423,986728048274;343,858340259946;331,320180841021;388,689609683523;374,804961691213;356,618387007251;374,438944860291;411,08534028757;408,131828978278;406,282127266774;348,838418590205
2025-09-21;411,796807883376;372,399007476749;417,034022758379;398,560458132053;392,691382541119;369,687589137592;443,290909445019;455,895250863395;363,706633255276;434,202402625223;346,000396469561;331,245230685645;401,811605506337;379,797495748296;365,008801367998;380,966105880732;416,604669117187;414,877656185018;417,181521925776;354,306558503372
2025-09-22;448,551310278805;371,619188115565;427,000363947769;411,355757327162;386,182595693721;370,752192407322;470,746426189431;466,680707806085;397,00908968295;441,773603716223;347,20798679924;329,32542251724;410,528111090106;393,534380165547;388,286344433012;400,029172753131;420,653124653788;430,98313249251;422,418437385401;358,077342308169
2025-09-23;466,782790995205;373,409500320046;442,907696894804;427,161583237036;382,808089485039;371,732188983859;491,834417921736;469,756396963214;430,362566556479;453,469638895687;349,786356250652;325,554984200147;417,848980369471;402,923362929254;416,927221357463;424,069206343574;424,700563112499;440,33566855102;426,135058425431;358,963072089374
2025-09-24;475,587906747796;386,710593582613;453,548458146402;442,666252332661;387,624912138343;375,346042130609;501,146969831224;469,230922742693;448,378966976181;465,670016372105;355,474032348669;323,769008680668;422,266969208994;411,106556752743;436,441573662083;446,146380783593;426,749177336399;449,1895020182;436,708947115259;357,634667234196
2025-09-25;480,710327957341;399,843759412379;467,236969588995;452,074723769701;412,131884254091;378,838447854199;505,099102652409;465,422796623051;460,013626811311;477,751761379083;360,169309161144;325,318875340953;442,478070479343;433,41751410385;445,060240760359;471,117022648397;429,751808941224;455,200572536403;445,481846533064;353,918885560598
2025-09-26;489,495626426913;421,045730143671;484,756230215684;458,091871460617;443,603515123924;378,039315696892;505,438387196921;459,58196261052;474,472560435834;486,779236265037;362,847255165326;324,352186475229;470,342846902621;465,162890234117;446,901407201669;490,437602530575;434,388271867387;460,904234544631;468,624363729444;349,661208372173
