"Data";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20"
2025-07-12;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603;1022,99989959603
2025-07-13;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129;1007,48418687129
2025-07-14;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764;992,164604313764
2025-07-15;977,896563606947;977,767196429583;977,03867253481;977,03867253481;980,519939554463;978,510952601259;977,289263272832;979,8395115353;979,768945128476;977,03867253481;980,375181006283;982,050129998118;979,75720365072;977,436736212122;980,959047134313;977,226397246978;981,530672485241;980,959047134313;977,799462513168;981,243381514923
2025-07-16;963,358526883705;963,190981210208;962,10394348938;962,10394348938;968,206008932464;964,588325942036;962,351365670352;968,093345439575;966,830404249982;962,10394348938;970,104419410186;971,906811558001;968,921789005054;962,512698506623;970,784275325483;962,289294544527;970,093002139862;969,697553596033;963,260882133775;969,556075507954
2025-07-17;948,596720047618;948,43129288463;947,358000079776;947,358000079776;955,039565400191;950,19483976476;947,602293760801;955,491479590815;953,35890723046;947,358000079776;960,092816108719;960,326580645714;957,217564934731;947,761586643575;960,387841427067;947,541007485827;958,499128877952;957,536364012865;948,535580982379;956,976582731056
2025-07-18;934,021512852309;933,858177417476;932,798455764428;932,798455764428;941,452360134241;936,245120797479;933,039660496217;944,062374071788;940,565540602324;932,798455764428;950,793791456208;947,637729519113;947,539366710701;933,196939214726;950,523825521553;932,979149149956;946,397253807204;948,08599889917;933,961146854202;943,827746877448
2025-07-19;919,630546390796;922,279988584457;918,422954171609;918,422954171609;927,677517784387;926,741607011622;920,02356475371;935,096486060427;928,406611603307;918,422954171609;943,389800717119;934,403636149837;946,860072698453;919,817783979819;943,626758156531;918,763196685074;935,356480865792;942,980010284897;920,177643133707;931,508412454234
2025-07-20;912,328656248853;915,371490147503;906,715525782157;913,214458549602;915,870382627123;921,786240806869;908,580898963378;931,574081936421;917,083892688013;906,851438555987;940,059891271006;923,164012351701;954,573416797964;914,130741624589;937,019299469861;905,701790828957;933,254806815907;943,257563152937;914,902078068591;920,034076215751
2025-07-21;904,090146617165;907,904669197603;902,813366350282;910,475594633122;903,471046717169;919,957198380602;896,733302572131;929,077066001344;905,39093717043;897,961642276359;935,670801772323;912,753386146107;960,902672221668;909,072968564246;928,79615526541;894,227880497263;938,821630082009;944,562201823097;912,479197908407;910,017994396622
2025-07-22;895,392086145792;898,76363249749;905,251254797262;904,438995393332;890,486215838177;915,619705794714;884,290465474999;926,564260746474;892,970935215022;887,832395484309;929,577124062196;905,14958054077;961,102497736874;901,922110473655;918,908307928697;884,815032424613;945,984951982998;942,269011901895;906,744503673315;900,383655450159
2025-07-23;885,647312772741;888,098142656761;918,277109522663;896,51316857542;877,072617717494;908,657166559033;871,420363502834;921,404335614021;879,939523175709;880,691730799926;921,17086336394;897,440949848945;958,4569235959;892,867196497401;907,952299583205;874,75615635235;946,536255470668;939,579708278797;898,762960211511;892,635279457384
2025-07-24;874,622308681911;876,439153369134;939,22122971281;888,062601224994;863,401471388333;899,818181184592;859,603987711512;914,060736366065;866,394672654608;875,849405273413;911,032552586751;888,870527339507;954,520708970885;883,763778437426;896,152745978206;865,445842294559;943,226616127933;933,920585081561;889,077671596271;891,197213511941
2025-07-25;863,264252607142;865,804572451182;947,253167094118;878,207531474623;850,174618468782;889,653160465698;852,926167063442;908,210239471404;852,858490704816;877,890531712553;900,23167357498;889,549923549217;947,980751422053;892,75307933024;884,177503986826;858,081965077271;936,834257898585;926,551228793319;878,420927707552;897,241086375619
2025-07-26;854,313400218974;857,618803702895;947,265972660716;867,280537323471;839,17605762373;878,549339542488;848,481615159376;915,465920651863;839,493414729531;880,052565432338;888,578670876675;906,521894683334;939,570042090846;909,147475412437;873,297868706879;856,548391090159;928,684719534332;921,868877735564;869,116548943419;905,204363155165
2025-07-27;848,252365668064;854,441925920527;942,645654321981;855,562991242336;829,081156989875;869,37507669419;846,812940507093;927,302472774036;826,297281687197;879,753970557673;877,575932662535;931,866736113366;930,36372229296;921,161887650616;861,833055570929;856,621404027034;919,801248318115;925,089833346206;863,541119665093;912,004751855248
