"Data";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20"
2025-08-29;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219;444,000037776219
2025-08-30;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697;438,254230676697
2025-08-31;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782;431,10252617782
2025-09-01;422,865148693247;422,892532949457;422,994494947791;423,199596059996;422,986637785312;422,986637785312;423,014148012002;423,041686680463;422,95130928773;422,869058988155;423,294787359283;423,041686680463;422,888619171178;423,010216238257;422,994494947791;423,085019192069;422,818270440091;423,077135330017;423,255083701139;422,970930426001
2025-09-02;413,993946278012;414,038718458622;414,144301505147;414,5856776293;414,32558921065;414,239080736316;414,223967684746;414,381796929063;414,034468536106;414,357549760217;415,274699032099;414,235117051706;414,072864185543;414,172060425832;414,320702287122;414,485086121625;413,751515168904;414,505168280645;414,649526648724;414,095217910622
2025-09-03;404,752256987562;406,995462500996;404,821301753989;405,640585805223;405,502172209181;405,65827785873;405,933919218875;407,353561864272;404,745840924816;406,721872020886;407,731983895103;405,160181660033;405,398357659054;405,053991193913;406,337169753213;405,625042113545;404,266586662367;408,02315404799;405,699848628192;404,940253776796
2025-09-04;395,291950397184;400,292707552525;395,299387949839;396,555362226833;398,410671339881;397,376976652403;399,410231355329;400,634157323667;395,262195670669;404,800107102217;400,162807324278;396,218942611035;397,689133051544;395,499667078537;400,342942348242;396,626221871256;394,520360078434;402,69600202284;396,683378725163;395,399605552402
2025-09-05;385,659163480547;396,740138680767;386,535969841548;387,92079422145;390,705561675262;388,788915872846;394,527344347058;395,046773397539;385,629785007074;403,063334473121;393,564043887332;387,938559188747;390,884047346958;386,37707488038;393,675607139183;390,686775404056;384,897330040561;398,624814576901;388,734338149612;385,765457319999
2025-09-06;376,148139068701;398,174970216678;378,90518421642;381,453086890955;384,019353369396;380,333119782279;392,592886870049;390,548538612345;376,119132091612;400,882451048133;388,635922894968;386,677193150876;383,890111370048;380,925157021404;386,824090536421;384,084562398681;375,39593915925;394,433544753519;383,364117149231;377,919518115872
2025-09-07;366,75733790079;402,631049486131;387,549624320264;378,368005917346;379,341415292856;376,153412504215;389,502152222915;393,194351388289;368,878024449689;399,025820759049;394,22723105252;390,852799393213;376,462196679511;381,475444828887;381,732973299802;378,196123064324;372,241915257516;389,319051976815;378,220210417164;372,889441508631
2025-09-08;358,173260691467;409,897634790013;395,378436463867;375,420925674957;374,165424437832;372,237955120005;387,938684673053;398,269009685354;362,536489522513;405,286904404538;401,291108437138;401,051866427363;373,430843924095;388,083197379565;379,907076167909;376,424899176215;384,418886183739;383,287823834729;372,203423610043;367,606302303429
2025-09-09;349,308873622937;424,690984168164;401,46052037962;371,050543939592;369,144189309177;368,435543134056;389,68882290386;409,180991167293;356,534545207183;410,922481396257;416,664954642866;417,224312735454;376,977101600067;401,439591782547;384,456429186435;374,540332184036;402,619419727182;383,780325798485;365,894261071281;362,432387037735
2025-09-10;340,257326156609;443,416189645508;405,892932628413;371,838016930312;369,102680557256;368,339921352503;394,660217962068;423,13552918547;355,030048906594;421,128667652417;426,167046226906;430,869899478825;379,934615566658;409,329210973012;386,895741150884;374,094041145752;415,391180452568;385,004589994448;360,295765747839;357,068142035526
2025-09-11;335,362973598759;455,691881603886;409,489293052733;389,498407497304;370,29212257875;369,301212000694;397,504112306639;441,414970366148;358,515061171607;442,94608594392;436,388805539454;446,397610792333;380,181113164078;413,057608752602;387,1735453432;374,0316190918;424,325685265661;383,40358492384;359,733930846708;351,832185375097
2025-09-12;333,406273512756;476,442249802005;418,818623235028;403,50214627064;372,298330220437;372,112424657726;397,32983866728;471,740194239903;364,575267942666;472,715981675509;448,781638329851;488,643352089442;380,516717459559;413,14802011521;386,865337961127;372,152896308426;434,400641974039;379,792576420319;357,674485675418;348,58264386003
2025-09-13;333,981068207484;494,884834617337;427,563195159093;410,283663685764;374,680858195408;381,075377768176;394,789250276204;500,539148821222;385,04519916088;503,126994758603;462,273269572406;534,629159762615;384,239824299567;417,348768981994;389,021804772495;368,405472958119;439,835083028415;374,431774217961;355,574719374277;347,336951310615
