"Data";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20"
2025-08-15;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196;556,000060928196
2025-08-16;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564;548,877123892564
2025-08-17;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554;548,089544626554
2025-08-18;553,37489987285;550,010167765953;548,209163750324;551,593777598577;549,647850077568;551,826648192924;553,541433823703;551,468816958129;549,168997003497;549,785554765367;550,322892688395;547,926788821338;550,02748890664;553,411864397983;549,802795641212;552,531503584355;553,727055302813;547,025483128499;552,786811803463;553,098449655336
2025-08-19;553,426163168315;548,144438934009;544,909385730896;550,822633405152;547,296520709391;551,334791559749;556,492413042361;550,902052247025;546,455434390946;547,56804558634;548,645481390759;544,830213785866;548,123096637945;553,881831262627;547,772948602751;553,528748598069;554,805191771441;542,770770823243;554,157298205098;553,643097875978
2025-08-20;549,881636523804;543,611731802679;539,257321171307;547,492840588644;542,503275604564;547,52404514087;556,025034203938;547,217099539109;541,168173184903;542,720984992088;544,399854214273;543,407600936611;543,672218990829;554,732688378085;543,671455505572;552,701005810085;552,483821856711;536,426375862077;551,979782224359;552,821060771443
2025-08-21;543,809458090656;537,214345367889;531,869242718428;542,769329414606;535,80764170706;541,467167001151;552,438291920125;541,614982918826;533,971489894355;535,933346988527;538,177987845018;539,168496302701;537,712397627755;552,927686285238;538,044577759182;548,67901069968;547,745567488841;528,739834746486;547,713055215536;551,857759301724
2025-08-22;536,052874694109;531,498620764182;524,23631973097;537,106746286629;528,318853914304;533,917389804117;547,023605794504;539,730352497089;525,723804692661;527,936709071813;531,068435989993;538,988734256199;533,594635100114;549,497294311597;530,951797926485;542,917515226215;541,31118844031;520,036826755935;542,171139896965;550,438674593762
2025-08-23;527,342305012849;528,735517202196;523,460901343929;534,477814589156;523,07638811348;525,137755467164;544,053619527231;543,493870407881;517,643531215235;519,326487464295;526,04941224398;548,350680672213;535,231851756722;545,587311991511;522,956216559177;536,028012120475;533,771548905749;510,690500074403;540,066182513462;547,727789708133
2025-08-24;518,743787212887;527,883740723594;525,383096199366;530,325564481067;519,792323665358;515,46082523461;541,276997863028;548,025761153535;508,644076433708;510,357532852637;523,433594179479;567,109015586522;537,689798711521;539,476556872394;514,434285615337;528,647594102928;525,234972581266;500,847709706571;538,54776850203;550,168639120516
2025-08-25;511,185325616504;524,254089421036;523,725072887969;525,954395788793;514,418759995121;505,078089075977;536,404764006997;549,121331894859;498,916434694842;500,889406196079;519,346039697779;576,097330022647;536,306249224065;531,681016014364;505,592564341055;533,913168679036;515,864403676727;490,598346656558;534,516271603796;548,79791499863
2025-08-26;503,144250098888;518,319985750075;519,712166025626;524,107713015361;507,608839810834;494,330268628814;529,72584947362;546,873807764599;488,584864590273;490,933416721092;523,279092400687;578,66639728318;532,432603706031;527,088546296676;497,15277616089;538,674846129772;506,661946467879;481,872553976016;530,356704460838;549,018466112745
2025-08-27;495,050880498249;510,736450257993;513,836983380698;520,184459189654;499,575398247974;483,718306276437;521,767524531307;541,887369907352;478,04555242224;480,632456077903;527,078886999951;576,963227272957;526,940642982789;523,018141202098;488,085096125838;547,303454906777;497,964483679554;473,132209817832;526,309051767454;548,672020664531
2025-08-28;486,558313116208;502,02640054459;506,44438036913;514,076245985468;493,144198387236;473,240484566627;513,048767041679;534,928719596169;467,731941525314;489,218682416544;529,329151225721;572,815817929788;521,278168681297;516,967814417712;478,487731941364;555,766156109837;488,426779349548;463,856613393787;520,711219336529;548,14259752943
2025-08-29;478,35822670567;494,178379548742;497,963635531284;509,423217794246;486,201659426752;462,895107758601;503,65322138719;529,717134932758;457,696921437464;494,398379566625;530,598645487877;570,672409564842;514,392507643968;509,852947930778;469,114966510118;563,945469673327;478,170887483056;456,043246231778;514,829979889114;545,420350972795
2025-08-30;469,604670545273;489,54862230848;489,064827575236;505,547236394345;477,985038649283;452,680501548546;493,679390004427;530,046961946183;447,587741489691;499,404425872092;532,927416134293;567,266004848364;509,304819737371;504,865279775173;459,921799195891;572,539478394464;471,22679649831;450,967592712976;515,571172305892;546,668787675364
