"Data";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20"
2025-08-14;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603;558,999907722603
2025-08-15;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285;552,814739201285
2025-08-16;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653;545,691802165653
2025-08-17;555,189646977517;551,143273697137;551,254565326657;543,8723149741;549,267276889218;549,4106474173;555,587327591029;548,134506685747;556,430407155319;554,952211748559;551,440542713717;546,822153821874;551,459174227252;549,303082576633;551,645827053359;553,180326287469;557,427600626991;556,107964403506;551,143273697137;549,356837289596
2025-08-18;565,668647685067;560,000485553074;557,298247161427;542,237450970457;550,03925107535;551,150639019863;567,664695196456;548,056223397121;565,930456093867;565,207170805707;559,522021364611;548,659399963325;557,142786570302;548,913830694867;557,459614839094;558,775601697281;564,84118608673;562,464735577804;560,000485553074;550,222854645714
2025-08-19;570,032704565346;562,811825331623;558,067824484387;537,869518665949;547,089171104014;548,909159854653;572,953133968013;544,642584705512;568,646380477476;568,468123651578;562,019671845732;547,014483484839;558,112666534528;545,179138170111;558,08965868694;559,22423674314;566,704537889648;562,882337873099;565,313490091566;547,179248095843
2025-08-20;570,946543834271;561,591783949065;555,350035114426;532,347530979813;541,55761438175;543,742901597363;573,065344865885;538,816635442524;566,792138871058;567,719881160848;560,229498458222;543,236990752927;555,974594203245;539,444695561127;557,181159140677;556,084733032017;564,886697332505;559,643280255902;570,10363271877;541,559099710937
2025-08-21;568,351372581025;557,266436217535;549,867164054781;525,646808087887;534,101944208541;536,544047471581;569,617589595975;531,315221655873;562,23268901974;563,611570670036;555,571406422272;537,594590567348;551,575380911795;532,254148047984;553,028287808681;550,487348813411;560,603462567852;553,963477987789;570,521863946112;534,014785384085
2025-08-22;565,580662910767;551,268035385151;542,559562741767;517,773029733409;525,488115231759;527,94311288532;563,938041049856;522,927837627064;557,224741874846;557,591705422081;550,293490121132;531,304212601253;545,388661941138;524,131182403662;546,749527527099;543,382788673001;556,358013877662;546,998719163261;567,591153797737;525,124326306509
2025-08-23;564,528433362719;544,873866947401;534,253868646023;509,499435232575;516,108921365509;518,355294606257;557,214028641942;514,355305089187;553,043634024627;550,16349655638;543,540341519914;526,422693831863;537,985858265517;515,44056067052;540,308174321929;535,320189920541;552,593144778425;539,437488294655;562,315043577295;515,289159678688
2025-08-24;561,084711891403;537,452469131051;525,153630238524;501,288251858038;506,402096639201;508,130687750554;551,594369899677;505,866695543542;550,480106332221;541,884549612225;535,33274540744;521,117528240163;529,681650994741;507,913946998594;538,070181227388;526,715510075761;549,581083497288;531,20386563375;555,396476379005;504,815042799861
2025-08-25;555,796708106015;528,77544120482;515,224477445158;492,445534387677;496,580344972385;498,280691930519;544,534563213528;501,915119444175;551,39787252646;532,752921708027;526,057022186019;514,1056324097;521,470998712086;500,164255088994;543,232804852817;518,482955932828;546,169380803558;524,245310436991;549,03015387943;494,060278963095
2025-08-26;555,183703709165;519,368736967326;504,726095256531;483,058527698196;487,708558710993;488,349045665146;536,437314819052;499,441779016155;553,889184480295;525,000644160218;516,031026924568;505,650305114336;515,170957175786;491,86287049386;553,507461445849;511,532972987278;544,336324778007;517,801063023297;543,927738522638;484,095383754743
2025-08-27;552,439582339027;514,954808228878;493,942401045428;473,046813684132;479,504218778519;477,986758530267;528,306217567146;496,388563604746;552,560928765706;525,892963275272;505,476000666287;496,156039448142;509,24840569725;484,207792596851;559,826683513515;503,700962712875;546,444495760194;517,580098487637;537,839640484905;476,042403869889
2025-08-28;547,489684663237;514,759568950197;483,295018535083;462,75336933007;471,786454119035;467,541133717584;519,305781951291;491,410656154267;550,872994853765;527,410040523721;494,682777644029;486,211763161228;502,031520758873;475,90955267212;560,613075379653;494,961673476695;548,898771474616;519,828820038929;530,444898939648;467,161443376877
2025-08-29;540,949717286475;513,267201112783;472,782224538756;455,693273539288;466,520471664429;457,227546768639;509,951095849484;485,147408015097;555,148801195128;525,524591969623;484,02598687129;476,45605709133;493,999778899906;466,920010943732;557,627373680351;485,457386189372;553,473706397248;522,410588253775;522,454166721203;457,440461258606
