"Data";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20"
2025-08-07;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478;583,999947223478
2025-08-08;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017;573,751133542017
2025-08-09;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386;562,603943677386
2025-08-10;550,929060933722;550,925773316577;550,925773316577;550,965257912998;550,965257912998;550,919199590982;550,87651940835;550,896207392935;550,896207392935;550,899490483921;550,994918881988;551,018016684422;550,948797197339;550,902774077823;550,883080058182;550,925773316577;550,922486202329;550,9356376767;550,925773316577;550,994918881988
2025-08-11;539,299516189077;544,595924324808;544,246117346793;544,019353898797;543,216041888274;540,228442223212;539,804537695401;541,240456055353;541,644496110553;541,059409621794;542,399712906712;542,003861618409;542,599197429154;542,497326455857;541,028567472834;542,554810175706;542,865700076258;545,994968601338;543,790261796296;549,048888976579
2025-08-12;529,437877860443;546,749482123106;546,8128871791;551,674843989489;537,415721268033;531,42613693053;532,847841742182;538,299360016253;537,178182411025;536,176102571766;543,891144931289;539,783734871622;539,158642334152;539,807571098301;536,753660880792;542,403882024392;542,150344411416;546,847723793854;555,128981962354;550,900780455104
2025-08-13;519,088774475662;548,338153444978;548,643686157959;561,573474932739;530,542571299371;523,933053504686;525,414905903836;536,438496917013;533,819751624334;534,183502940577;545,60032499839;538,086778369331;535,666217564386;536,201300704349;533,485611973051;546,966929287248;547,867639760829;556,718503749409;573,442971673483;549,241948242828
2025-08-14;508,063648672152;548,18840370292;546,678369652345;569,970897797014;527,662206526471;517,050377671938;518,951660360317;533,419262825424;530,747131536967;533,984600087192;550,210205563754;533,964742149942;531,919556446871;530,987686722166;528,687720139125;547,316307394064;556,576366512132;567,300965170084;591,015644169641;547,226788247151
2025-08-15;496,888334179971;546,39453350827;542,097237734291;573,741934228328;525,588609011423;509,298595670134;511,252032667296;528,595103494942;527,211464921878;530,926211277849;559,168920318531;527,631987645709;527,8445255617;524,337705659125;522,335779049884;544,443494046471;564,76674265981;575,183592081392;601,849097118997;543,051403105257
2025-08-16;485,854281257608;543,477506432654;537,651264903565;577,20116458785;532,01233906086;500,842634104356;502,881906839676;524,053868149904;522,832320951803;527,066596695663;573,79389859928;520,581869657913;522,478009494311;519,010806661683;515,259980511322;540,624696607625;569,445526724198;579,495633843727;620,537990068872;537,443275847703
2025-08-17;479,961485927926;553,358895857242;534,123705266386;580,421713748618;546,487620217245;494,992384806761;505,605543300033;529,850335347838;523,984731129883;527,514870638481;590,398223699789;514,869117220878;518,322183703197;521,256574958425;518,006677344712;540,435401013432;578,065293112476;580,363431066806;653,507691193086;535,361811859582
2025-08-18;489,236270872543;581,490404417422;532,313611383045;588,788669125678;572,310525292707;489,356873349481;511,465857974103;541,697859233016;528,805139319113;533,585155496795;614,538444147198;511,549463177459;530,485626208934;536,792046169906;540,452160910956;547,718304883006;585,639214265967;584,07624625133;707,598564934593;547,313603938085
2025-08-19;504,086029265492;598,059486350027;528,77915296116;599,430412126177;608,554623880961;482,387394953122;512,475244240006;548,442249334128;535,467979113262;534,763870159555;639,316899915083;514,140737409194;551,644826083796;553,060614988455;551,053597573321;551,935085947688;588,325354583494;588,789284661801;757,342348219744;556,442050461229
2025-08-20;510,693504180468;608,992768810416;523,020925386908;606,843947216676;654,008198836886;476,00459419814;510,41749690077;559,3998223609;540,854187135185;532,223876552034;659,353322922038;515,015712867606;563,333459943567;563,224899964641;554,846916508949;551,59759001571;587,395469183738;591,147528344169;780,293715510925;563,060598480221
2025-08-21;512,163803694857;614,764475354015;515,755343656674;612,866904515265;681,045755872378;471,787954494945;506,087553911015;571,564473083426;548,069131411002;527,56056198143;670,519877705397;526,14811919583;570,54852472577;566,796741395348;561,430532606026;548,622373360199;583,494505815992;595,265656794239;804,375876759748;568,6118874833
2025-08-22;510,254754770513;616,872396809974;507,430587960911;613,141280618539;701,2761556575;474,078463715992;500,284262974529;580,966167719309;551,36127091503;524,696872428284;674,055324342134;537,947001774399;579,871640283596;565,808796616331;573,29864987434;543,638128053058;581,514120128368;612,373558990504;821,752466858964;569,193331345824
